PPO,PPO_0,PPO_1,PPO_2,PPO_3,PPO_4,PPO_5,PPO_6,PPO_7,PPO_8,PPO_9,PPO_10,PPO_11,PPO_12,PPO_13,PPO_14,PPO_15,PPO_16,PPO_17,PPO_18,PPO_19,PPO_20,PPO_21,PPO_22,PPO_23,PPO_24,PPO_25,PPO_26,PPO_27,PPO_28,PPO_29,PPO_30,PPO_31,PPO_32,PPO_33,PPO_34,PPO_35,PPO_36,PPO_37,PPO_38,PPO_39,PPO_40,PPO_41,PPO_42,PPO_43,PPO_44,PPO_45,PPO_46,PPO_47,PPO_48,PPO_49,PPO_50,PPO_51,PPO_52,PPO_53,PPO_54,PPO_55,PPO_56,PPO_57,PPO_58,PPO_59,PPO_60,PPO_61,PPO_62,PPO_63,PPO_64,PPO_65,PPO_66,PPO_67,PPO_68,PPO_69,PPO_70,PPO_71,PPO_72,PPO_73,PPO_74,PPO_75,PPO_76,PPO_77,PPO_78,PPO_79,PPO_80,PPO_81,PPO_82,PPO_83,PPO_84,PPO_85,PPO_86,PPO_87,PPO_88,PPO_89,PPO_90,PPO_91,PPO_92,PPO_93,PPO_94,PPO_95,PPO_96,PPO_97,PPO_98,Simple,Simple_0,Simple_1,Simple_2,Simple_3,Simple_4,Simple_5,Simple_6,Simple_7,Simple_8,Simple_9,Simple_10,Simple_11,Simple_12,Simple_13,Simple_14,Simple_15,Simple_16,Simple_17,Simple_18,Simple_19,Simple_20,Simple_21,Simple_22,Simple_23,Simple_24,Simple_25,Simple_26,Simple_27,Simple_28,Simple_29,Simple_30,Simple_31,Simple_32,Simple_33,Simple_34,Simple_35,Simple_36,Simple_37,Simple_38,Simple_39,Simple_40,Simple_41,Simple_42,Simple_43,Simple_44,Simple_45,Simple_46,Simple_47,Simple_48,Simple_49,Simple_50,Simple_51,Simple_52,Simple_53,Simple_54,Simple_55,Simple_56,Simple_57,Simple_58,Simple_59,Simple_60,Simple_61,Simple_62,Simple_63,Simple_64,Simple_65,Simple_66,Simple_67,Simple_68,Simple_69,Simple_70,Simple_71,Simple_72,Simple_73,Simple_74,Simple_75,Simple_76,Simple_77,Simple_78,Simple_79,Simple_80,Simple_81,Simple_82,Simple_83,Simple_84,Simple_85,Simple_86,Simple_87,Simple_88,Simple_89,Simple_90,Simple_91,Simple_92,Simple_93,Simple_94,Simple_95,Simple_96,Simple_97,Simple_98,Simple_99,DDPG_0,DDPG_1,DDPG_2,DDPG_3,DDPG_4,DDPG_5,DDPG_6,DDPG_7,DDPG_8,DDPG_9
-1767.412841796875,-1684.9437255859375,-1749.872314453125,-1501.156982421875,-1609.9630126953125,-1661.7552490234375,-1441.7117919921875,-1556.2646484375,-1404.8946533203125,-1241.9945068359375,-1419.11572265625,-1220.7178955078125,-1257.436279296875,-1436.748046875,-1675.9591064453125,-1710.557861328125,-1843.2396240234373,-1489.9781494140625,-1608.2965087890625,-1410.7650146484375,-1412.030029296875,-1251.5465087890625,-1701.6904296875,-1406.367919921875,-1632.9002685546875,-1220.6654052734375,-1545.7589111328125,-1725.2208251953125,-1825.65234375,-1820.0377197265625,-1383.3135986328125,-1231.0927734375,-1337.2996826171875,-1681.606689453125,-1785.4119873046875,-1217.6463623046875,-1502.9310302734375,-1819.7364501953125,-1222.563720703125,-1345.9588623046875,-1412.4425048828125,-1540.225341796875,-1389.525634765625,-1504.018310546875,-1482.7274169921875,-1753.186767578125,-1404.31005859375,-1491.4293212890625,-1653.730712890625,-1834.2705078125,-1499.4515380859375,-1768.17333984375,-1813.3455810546875,-1775.9317626953125,-1631.1124267578125,-1690.670654296875,-1244.1328125,-1219.3426513671875,-1419.7327880859375,-1283.615234375,-1739.8055419921875,-1139.0823974609375,-1769.3045654296875,-1225.3912353515625,-1569.477783203125,-1619.017333984375,-1134.929443359375,-1659.05517578125,-1218.4866943359375,-1817.6607666015625,-1262.0643310546875,-1568.1868896484375,-1805.2235107421875,-1413.447998046875,-1639.4976806640625,-1671.501220703125,-1576.22705078125,-1525.9537353515625,-1412.6728515625,-1220.07470703125,-1830.1705322265625,-1216.3345947265625,-1441.928955078125,-1546.7847900390625,-1418.34423828125,-1417.234375,-1809.504638671875,-1762.3480224609375,-1783.1573486328125,-1409.8917236328125,-1412.9932861328125,-1627.5177001953125,-1402.08935546875,-1401.1905517578125,-1739.7625732421875,-1837.9432373046875,-1779.679931640625,-1805.5440673828125,-1670.81201171875,-1629.916748046875,-1767.030517578125,-1686.022705078125,-1750.4346923828125,-1497.04296875,-1612.956787109375,-1655.0352783203125,-1469.3330078125,-1570.6912841796875,-1407.6746826171875,-1302.14111328125,-1432.342529296875,-1245.5924072265625,-1313.3359375,-1439.346435546875,-1673.7486572265625,-1711.269775390625,-1842.5950927734373,-1488.6383056640625,-1609.8961181640625,-1421.3179931640625,-1424.0218505859375,-1317.494140625,-1701.191162109375,-1414.74755859375,-1621.7987060546875,-1164.8577880859375,-1542.9080810546875,-1723.9420166015625,-1723.9420166015625,-1723.9420166015625,-1723.9420166015625,-1342.447509765625,-1100.8980712890625,-1339.0911865234375,-1679.828857421875,-1786.1717529296875,-1279.46337890625,-1500.440185546875,-1818.6923828125,-1272.843017578125,-1361.6502685546875,-1416.58349609375,-1558.9869384765625,-1419.670166015625,-1501.9429931640625,-1510.438720703125,-1751.3392333984375,-1411.443359375,-1487.1390380859375,-1655.4635009765625,-1833.7091064453125,-1496.13623046875,-1769.2720947265625,-1812.589599609375,-1777.0950927734375,-1637.1058349609375,-1690.9471435546875,-1179.181396484375,-1296.7314453125,-1432.759521484375,-1293.57958984375,-1739.1279296875,-1141.626708984375,-1767.4609375,-1290.9696044921875,-1584.7908935546875,-1623.42041015625,-1140.616943359375,-1664.0018310546875,-1224.029296875,-1817.6884765625,-1280.314208984375,-1583.3607177734375,-1805.1116943359373,-1421.13916015625,-1629.6749267578125,-1671.2554931640625,-1575.781005859375,-1533.7196044921875,-1418.0042724609375,-1270.6383056640625,-1829.2618408203125,-1271.72265625,-1441.4761962890625,-1534.7613525390625,-1558.1751708984375,-1550.6363525390625,-1796.4549560546875,-1880.4100341796875,-1718.0401611328125,-1529.1707763671875,-1550.848876953125,-1624.262939453125,-1409.8870849609375,-1408.8118896484375,-1740.81982421875,-1837.0802001953125,-1780.01318359375,-1804.866455078125,-1670.185302734375,-1632.1273193359375,-1685.6563900490423,-1732.156543717883,-1713.9248267069704,-1582.7778245504269,-1617.9001354224808,-1650.2169407728304,-1425.8372799906138,-1557.960392260297,-1574.9014141696568,-1369.0828091866933
-1744.0012939453125,-1681.308740234375,-1733.8977905273437,-1501.2779907226563,-1576.7792358398438,-1647.075842285156,-1435.5973388671875,-1531.331628417969,-1420.874914550781,-1275.1442260742188,-1454.4180419921877,-1251.572119140625,-1255.072180175781,-1427.5519165039063,-1666.6752197265623,-1716.4255615234374,-1778.4272583007812,-1491.5376342773438,-1582.436120605469,-1432.0165283203123,-1446.4107055664062,-1295.07177734375,-1681.0969360351564,-1438.415087890625,-1636.687353515625,-1256.4310913085938,-1504.044030761719,-1673.5718872070313,-1794.792578125,-1792.9150024414062,-1398.227001953125,-1280.8580566406251,-1373.9465454101562,-1618.21875,-1786.997021484375,-1252.3076293945312,-1525.4228515625,-1784.1923706054688,-1236.5209472656252,-1387.3416625976563,-1436.7658569335938,-1548.059887695313,-1415.5566162109376,-1503.586999511719,-1496.1268188476563,-1723.570703125,-1420.2789550781251,-1491.4868408203124,-1630.263269042969,-1789.0647094726562,-1518.7448242187502,-1750.0923095703126,-1792.8388183593752,-1771.4280029296876,-1628.6565185546876,-1681.185009765625,-1293.881726074219,-1180.592138671875,-1412.0452270507812,-1291.11826171875,-1721.633618164063,-1144.997009277344,-1751.9995361328126,-1259.987353515625,-1569.4076171875,-1614.413623046875,-1174.2188232421877,-1657.2742431640625,-1244.2860961914064,-1803.0842163085936,-1293.4203613281252,-1584.60361328125,-1759.2807006835938,-1438.633154296875,-1631.4693359375,-1640.7870361328123,-1534.682043457031,-1526.130688476563,-1409.9366577148437,-1251.99150390625,-1798.8916748046877,-1262.672204589844,-1457.280517578125,-1552.0866455078126,-1437.3717651367188,-1432.897119140625,-1788.0994140625,-1750.4093017578125,-1734.5209228515623,-1428.513513183594,-1450.033032226563,-1626.515478515625,-1401.1341674804687,-1439.61142578125,-1725.537255859375,-1804.5816040039065,-1735.557702636719,-1798.839892578125,-1655.718835449219,-1621.6478149414063,-1745.1213134765626,-1685.6423706054688,-1735.665869140625,-1497.910070800781,-1576.210363769531,-1642.025061035156,-1466.1501586914062,-1547.2310791015627,-1425.1003295898438,-1331.6702880859375,-1466.9044677734375,-1274.392956542969,-1312.3261230468752,-1432.9001586914062,-1666.5070678710938,-1717.276220703125,-1758.829718017578,-1490.6951049804688,-1582.3853515625,-1442.9034790039063,-1457.9623413085938,-1356.2733154296875,-1681.450573730469,-1447.2049438476563,-1625.7346435546874,-1192.4077270507812,-1492.2103759765623,-1671.356359863281,-1671.356359863281,-1671.356359863281,-1671.356359863281,-1366.8395385742188,-1167.7843139648437,-1375.4779296875,-1640.7564697265627,-1788.2640625,-1312.38701171875,-1523.03232421875,-1782.2004394531252,-1296.793310546875,-1402.319140625,-1441.0698364257814,-1566.4684448242188,-1444.3447998046877,-1501.6784179687502,-1523.2890869140624,-1719.8878051757813,-1427.8646484375,-1487.5687988281252,-1633.17041015625,-1797.0178344726562,-1515.706774902344,-1751.5791625976562,-1793.9181396484375,-1774.3335205078126,-1636.783935546875,-1681.9363525390625,-1231.2870849609376,-1303.5921142578125,-1427.5988403320314,-1303.1434204101563,-1720.04111328125,-1143.4921997070312,-1751.8380859375,-1321.0314208984378,-1587.9644775390625,-1619.7268798828125,-1180.871923828125,-1663.470642089844,-1256.8479370117188,-1804.8369506835936,-1311.3885620117187,-1600.3619750976563,-1750.913623046875,-1446.7756591796876,-1621.5905517578126,-1638.0689575195313,-1525.3630249023438,-1535.0543945312502,-1415.0984130859376,-1299.8194946289063,-1799.4641357421876,-1313.5961669921876,-1457.0984252929688,-1516.5136596679688,-1577.8828125,-1563.2993164062502,-1790.392041015625,-1863.8607666015623,-1695.9700805664063,-1525.797680664063,-1578.6813598632812,-1621.5204467773438,-1412.8365966796875,-1446.800427246094,-1726.915417480469,-1806.00849609375,-1729.66044921875,-1798.013757324219,-1654.124560546875,-1624.1103027343752,-1669.8624556940645,-1720.3292181084385,-1690.791956238755,-1591.0467386141772,-1595.385866104949,-1639.0646255483948,-1426.560238875062,-1553.7203693196434,-1573.0759385100105,-1378.9277918439275
-1741.163359375,-1661.9245581054688,-1741.2677038574218,-1505.3138024902346,-1562.5614685058597,-1627.4371423339844,-1468.0872509765627,-1486.504385986328,-1422.6331384277344,-1328.3786682128907,-1455.609294433594,-1271.3996972656253,-1278.1069055175783,-1427.9110314941408,-1674.7067089843752,-1681.9029150390625,-1707.876024169922,-1511.2713708496096,-1537.1138220214843,-1428.8027172851564,-1475.9716735839845,-1301.9001220703126,-1681.395262451172,-1455.4499584960938,-1627.614724121094,-1285.6407653808594,-1499.4327307128908,-1673.440516357422,-1751.0293725585936,-1768.6339880371097,-1419.1183764648435,-1294.0296606445313,-1370.5579943847656,-1589.407629394531,-1751.4714038085938,-1283.316453857422,-1528.8900634765623,-1762.8272473144532,-1263.834038085938,-1402.5671887207034,-1453.9411633300783,-1537.3104541015628,-1418.6657250976564,-1495.9406164550785,-1480.6831555175784,-1682.0465917968752,-1447.1859960937502,-1480.5572241210937,-1645.3471105957033,-1740.0582995605469,-1519.8299121093753,-1749.43814453125,-1748.608671875,-1762.8078222656252,-1649.401962890625,-1672.6983203125,-1295.7789416503908,-1210.471755371094,-1388.9990295410155,-1317.6152124023438,-1697.1270434570315,-1127.1770812988282,-1730.4961157226564,-1304.686640625,-1580.702487792969,-1593.720380859375,-1187.7901049804686,-1659.5670458984373,-1264.8686926269534,-1737.5681896972658,-1326.124614257813,-1585.8041650390628,-1738.8694641113282,-1455.2658837890626,-1650.0533837890623,-1644.6315258789064,-1503.1604943847658,-1550.029704589844,-1404.270762939453,-1278.4157421875002,-1763.2889453125,-1305.248697509766,-1443.4455688476564,-1557.729372558594,-1458.259832763672,-1449.2572729492183,-1764.9283520507815,-1729.594665527344,-1653.8076123046876,-1447.6564489746097,-1479.0235644531251,-1605.6755395507812,-1380.6397204589844,-1456.3084619140627,-1706.0620458984374,-1700.7315795898437,-1736.6468176269534,-1781.880427246094,-1616.4906286621097,-1614.220924072266,-1747.2259301757815,-1674.4418786621095,-1744.990419921875,-1504.8828332519531,-1552.3939660644533,-1637.5980920410157,-1497.597557373047,-1515.7064941406254,-1428.687391357422,-1379.9789672851564,-1469.17921875,-1296.3620837402348,-1335.660612792969,-1436.9256701660156,-1677.0997326660158,-1688.25736328125,-1724.0154718017577,-1511.1314416503908,-1533.88080078125,-1443.810750732422,-1487.3886657714845,-1368.4572631835938,-1684.5047961425782,-1466.5122814941408,-1623.6850317382812,-1211.355430908203,-1491.6350048828126,-1668.422322998047,-1668.422322998047,-1668.422322998047,-1668.422322998047,-1377.2069152832032,-1195.559678955078,-1354.3298803710936,-1592.7294189453128,-1758.4731909179686,-1338.32599609375,-1526.461013183594,-1763.5779296875005,-1330.238369140625,-1420.1196606445317,-1457.993016357422,-1557.9553527832031,-1447.590690917969,-1499.1350878906253,-1506.332236328125,-1670.8808239746097,-1454.238095703125,-1475.3784716796877,-1648.2848754882814,-1764.399376220703,-1513.245045166016,-1752.1032653808593,-1766.2036328125,-1770.4040625000002,-1657.0535522460937,-1676.4184741210938,-1228.5762109375005,-1317.5413623046877,-1403.9140173339845,-1331.2846203613285,-1692.781618652344,-1129.1276171875,-1734.628935546875,-1362.692194824219,-1600.3169311523438,-1592.8398608398438,-1200.6326318359377,-1665.8548278808596,-1283.0374963378906,-1771.9675744628908,-1344.087156982422,-1605.051131591797,-1723.5068432617188,-1463.638278808594,-1641.1966333007813,-1640.4773205566407,-1488.4169567871093,-1558.7280810546877,-1407.5300146484378,-1330.0215417480472,-1774.9118261718752,-1351.7517602539062,-1444.890328369141,-1496.0857678222656,-1581.0460449218751,-1555.1573730468751,-1789.479912109375,-1803.193146972656,-1682.7547131347658,-1522.1473071289065,-1588.6937048339844,-1601.1831604003908,-1398.2351147460938,-1465.6025378417971,-1704.6814685058596,-1769.9489184570311,-1729.8904736328127,-1779.9691076660158,-1596.1056469726564,-1616.7541674804688,-1668.241784236492,-1710.0133973466347,-1689.072112300831,-1585.2221662611685,-1583.8228776028468,-1646.8332139300803,-1458.040377742876,-1522.794262926022,-1560.4431243588426,-1419.0566485135182
-1671.2885395507813,-1678.012717529297,-1733.7044710693358,-1508.8661380615238,-1559.9109979248046,-1631.0286087646489,-1472.690073730469,-1447.0917769775392,-1428.6074466552734,-1364.7287896728517,-1452.5406989746095,-1273.116514648438,-1267.4952017822268,-1429.1711246337893,-1663.346829101563,-1625.3981948242188,-1626.411920288086,-1536.5570633544926,-1488.126756225586,-1427.1960539550782,-1514.7447943115235,-1336.715017089844,-1694.7829212646488,-1463.5364079589845,-1603.3236130371097,-1304.6897869873048,-1496.319206176758,-1616.8843675537112,-1748.1508127441405,-1768.6406942138674,-1457.1457111816403,-1294.1034035644532,-1364.116147583008,-1569.2266320800782,-1766.4772907714844,-1309.0094178466798,-1488.83810546875,-1724.9798985595703,-1230.374236572266,-1404.5930504150394,-1478.7066783447267,-1556.4411152343753,-1453.777729248047,-1523.0509981689456,-1507.414913208008,-1652.0648208007815,-1460.015943847657,-1512.702697998047,-1660.8324556884768,-1743.280887573242,-1487.8834199218752,-1742.107379394531,-1715.0170307617188,-1722.991456542969,-1641.5825185546878,-1665.6390351562502,-1321.488986938477,-1241.1846262207034,-1421.5632867431643,-1303.7986130371096,-1636.8970173339846,-1132.1332745361328,-1664.9303908691409,-1294.7447954101565,-1555.957629638672,-1612.522244140625,-1205.004112060547,-1666.1884907226563,-1246.382458129883,-1711.0433043212893,-1340.5479316406254,-1567.218560546875,-1746.609202270508,-1498.642151855469,-1635.880052246094,-1623.1618791503909,-1511.6198721923831,-1566.605664794922,-1447.877671020508,-1330.3644633789063,-1710.172929199219,-1332.5711300048831,-1452.738316650391,-1561.3663474121097,-1482.9618524169923,-1468.1931179199216,-1762.4586003417971,-1678.2031921386722,-1628.504548828125,-1459.8118001708988,-1478.0239667968751,-1602.9831442871096,-1407.436087768555,-1498.434634765625,-1644.3233706054689,-1703.220030517578,-1718.799176879883,-1770.7259172363283,-1592.7177620849614,-1628.991873657227,-1706.6296311035155,-1685.581357788086,-1744.911458496094,-1512.7806583251956,-1536.8738443603518,-1648.9120621337893,-1505.237349975586,-1445.6686816406254,-1437.061291381836,-1417.1653967285158,-1463.247087890625,-1301.8094691162114,-1325.4198322753907,-1438.6485572509766,-1670.952100708008,-1651.7066635742187,-1705.0919275512697,-1536.8290152587892,-1506.7586630859375,-1447.1653323974613,-1526.1655950927734,-1403.623182373047,-1698.793794067383,-1475.872979614258,-1616.2786135253907,-1227.985830200195,-1491.623689453125,-1606.2573489990236,-1606.2573489990236,-1606.2573489990236,-1606.2573489990236,-1422.976262817383,-1199.580017211914,-1322.5538869628906,-1587.674616699219,-1773.3974904785157,-1360.1785893554688,-1482.182367919922,-1713.8535839843753,-1318.4802060546876,-1428.5459514160157,-1482.5218275146483,-1577.1005645751952,-1479.6150080566408,-1527.032821777344,-1530.3374160156252,-1657.508342163086,-1467.4792275390628,-1503.6635615234377,-1664.003140869141,-1769.605544555664,-1468.7739708251956,-1746.6151190185549,-1753.955767089844,-1737.680636230469,-1649.187528076172,-1668.459414794922,-1240.0045761718754,-1331.09368359375,-1427.7113240966798,-1319.2137877197267,-1631.0691794433596,-1153.08653515625,-1693.25376171875,-1354.977845947266,-1572.6553552246096,-1613.2719514160158,-1220.0051474609377,-1671.5183685302736,-1263.8565128173827,-1757.4565592041015,-1360.499986694336,-1583.6083841552736,-1727.8341252441408,-1506.153625732422,-1625.2135178222657,-1617.3043443603517,-1501.674601928711,-1575.358983886719,-1450.4960317382815,-1378.232595581055,-1727.937306152344,-1377.4850803222655,-1456.8334244384769,-1455.1594053955075,-1569.4148779296877,-1555.607028808594,-1787.4528193359374,-1724.8081157226563,-1672.2132994384767,-1488.075593994141,-1563.6230037841797,-1605.548206176758,-1428.1185734863282,-1507.0067738037112,-1654.5355872802736,-1765.9645734863282,-1706.3441142578126,-1762.3078658447268,-1553.105739013672,-1629.4391389160155,-1635.571043255958,-1715.2933251099485,-1679.7029851981442,-1589.6887481441534,-1574.852469342172,-1653.960085329324,-1478.093120660307,-1499.9281945701916,-1555.7515222924835,-1450.5766895515837
-1673.7167900878908,-1653.9791337646486,-1691.9093291381837,-1516.313728356934,-1559.089417175293,-1597.615188806153,-1508.2527069824223,-1426.606317541504,-1439.2799173217772,-1357.5844629516605,-1476.5617877685547,-1323.3172777343752,-1248.1768827758792,-1431.346382775879,-1664.26013203125,-1634.4842664550783,-1585.6440681030276,-1552.630824792481,-1509.708453161621,-1421.6646809814454,-1514.9263451538086,-1383.6317844238283,-1692.2340969116217,-1501.497757397461,-1582.7684489990236,-1339.7740309448243,-1504.337712805176,-1634.1384845092775,-1738.1810561767577,-1669.7049878295902,-1446.0160155517576,-1336.9455168212892,-1376.107169543457,-1587.1093399658205,-1772.8682457763673,-1349.6180829956056,-1474.9551005859375,-1692.3851313598632,-1229.9300258056644,-1403.6911428344729,-1484.692651135254,-1559.5288884765628,-1463.959221459961,-1537.024938879395,-1518.0748256958009,-1666.209681494141,-1454.7341980957035,-1504.827093725586,-1630.283621740723,-1730.5051303588866,-1447.7229954101565,-1741.8329207519532,-1695.6900347167968,-1691.8359266113284,-1623.2244864257816,-1655.736691699219,-1324.9146976196291,-1267.4836074462892,-1427.4189209594729,-1309.457106225586,-1657.4917028076177,-1099.951929504395,-1674.1898786376955,-1297.1052645996094,-1562.987769995117,-1564.5175661132812,-1220.7899557373048,-1644.6396001464843,-1272.5885116333009,-1676.030538830567,-1337.1028430664066,-1570.9181766601564,-1703.0734163208008,-1517.1402047363283,-1635.348748681641,-1606.9480593994142,-1543.5412589965824,-1589.3872247802735,-1442.3028677856446,-1327.794765087891,-1656.856356494141,-1330.4270907348637,-1451.211811645508,-1575.4275276123049,-1482.2713922729492,-1502.2723046630858,-1715.138887768555,-1639.519494018555,-1569.7158126953125,-1469.1049365600588,-1505.2859255859375,-1594.2936799560548,-1371.8693344604494,-1503.1871429687503,-1653.0805599121095,-1691.9522999267576,-1655.3885463012698,-1769.3105276611332,-1612.701295935059,-1621.127305432129,-1700.014983422852,-1656.181107751465,-1719.595678857422,-1524.0558273559573,-1532.8688695922854,-1628.5785341430667,-1537.6387248413089,-1399.447614257813,-1446.5256578491212,-1420.0832442626956,-1485.5634801757813,-1348.201166247559,-1322.7614916259768,-1439.6217630493163,-1673.2078183715823,-1667.1707628417969,-1688.6893998352052,-1553.8388017211917,-1536.9240321289064,-1445.9065140014652,-1529.3022338256835,-1445.7870604248048,-1700.717796008301,-1512.4632695434573,-1600.0046828369143,-1268.7298253051758,-1503.8622970703127,-1624.9304544311526,-1624.9304544311526,-1624.9304544311526,-1624.9304544311526,-1388.6550037231448,-1257.323114123535,-1358.309020727539,-1612.1286149902348,-1781.0179098876952,-1396.3831181152343,-1481.950324975586,-1666.743042480469,-1308.0047196289063,-1422.9441150634766,-1487.4583532592776,-1580.9663626098634,-1486.8657020751957,-1542.5809556152346,-1537.5149903320314,-1671.7551031616215,-1461.1684263671875,-1450.9661079589846,-1626.4586617431642,-1767.62069810791,-1430.9777993286136,-1748.4164000854494,-1738.7987768066407,-1687.9128777832034,-1624.782117553711,-1654.3757780029298,-1221.786601464844,-1339.6721082031252,-1420.0018494018557,-1318.6191057250978,-1644.09308425293,-1163.84375078125,-1686.0562053710937,-1358.4820144775397,-1574.1747318115238,-1575.735417895508,-1241.5777040039063,-1640.0512240600588,-1273.5638669067382,-1743.537343713379,-1358.3335207397463,-1576.4482903686526,-1673.6218430908204,-1526.4582826904298,-1621.9982817626956,-1603.467244885254,-1534.512280895996,-1597.2496724121097,-1445.0782645019535,-1373.9929786010744,-1697.4910364746097,-1384.660095239258,-1453.525802209473,-1471.017769055176,-1524.5582412109377,-1568.8976198730472,-1763.3586360351562,-1700.3457978027343,-1657.6219377563475,-1483.1366014892585,-1565.185276159668,-1607.2734636840823,-1392.951027661133,-1511.8078664428713,-1669.7666598999026,-1747.9962777587891,-1654.7953961914063,-1760.816569006348,-1533.7073965576174,-1613.8906962158203,-1641.7253296536005,-1688.8404182642505,-1642.9524485403329,-1589.6904484379354,-1584.7226690750174,-1626.6403738063468,-1494.77613369198,-1496.0450034576602,-1565.7019042272543,-1454.703958308351
-1679.4879577587894,-1660.4027413842775,-1702.2342531579588,-1514.433246634522,-1551.2174749694825,-1543.3010454138189,-1522.5233591357428,-1378.755347652588,-1435.2176604528809,-1379.7958408752445,-1500.1271544018557,-1349.735025058594,-1233.212636881104,-1428.2670789709475,-1643.0221681445314,-1612.9040038720705,-1567.61193668335,-1560.6905816687015,-1477.7376932946777,-1445.8849682543946,-1539.1202340759278,-1336.3020166259766,-1645.6725158337408,-1503.1351642749023,-1524.94100595459,-1385.5934418151855,-1532.855479610596,-1587.9267722888187,-1695.338341184082,-1649.1182292810065,-1430.3217870434569,-1317.3723274438478,-1368.5978808117677,-1607.4211720825194,-1734.613757624512,-1342.7020998913576,-1487.6271442382813,-1692.5727778918456,-1239.4550652172857,-1442.2630441760257,-1469.4839817248535,-1562.2516343945315,-1465.2545468725586,-1563.747408370362,-1541.9045135363772,-1640.177531704102,-1486.217113735352,-1476.9465083764649,-1645.7970930627444,-1672.7945709362791,-1461.2159546582034,-1730.5458933251953,-1699.3027573193358,-1666.7615380517582,-1632.868956728516,-1620.5429297558594,-1338.5387307873536,-1281.473711057129,-1420.5102686096195,-1357.9932315405276,-1597.502212702637,-1118.2285138977052,-1643.378105129395,-1293.461412944336,-1532.2008460229492,-1537.9986952441404,-1221.3163800854493,-1602.438433100586,-1302.9318699426271,-1663.3381172717288,-1356.1926197949222,-1562.2470010839843,-1698.7641703918457,-1520.960437192383,-1600.0775212744145,-1571.2054263110351,-1524.6833855383306,-1607.4887855053712,-1405.9216166516114,-1349.4760551806644,-1620.9358331494143,-1348.9706853723148,-1484.3496758911135,-1597.9888275854494,-1470.3399073425294,-1510.1116757592772,-1702.8812978198243,-1610.1152130737307,-1557.9831596484375,-1484.108358919678,-1488.67995265625,-1582.877397897949,-1401.918118787842,-1520.765291464844,-1638.070526381836,-1612.8520833618163,-1626.9079192102054,-1752.5627512622077,-1624.6069597985845,-1620.2897213732915,-1698.7705163305666,-1660.4924403356936,-1728.7595728857425,-1531.1599614172364,-1526.627441617432,-1587.5412617834477,-1551.9456775524905,-1356.5627344238287,-1441.8781946032718,-1446.8314383911136,-1508.6830232714844,-1367.160224427491,-1307.0292999829103,-1432.9952190686038,-1650.150159093018,-1669.974914584961,-1619.2312020391848,-1561.8165914709475,-1514.5108281347657,-1472.6025325231938,-1553.626002142334,-1445.4647630737306,-1655.43291826294,-1513.421691124268,-1584.6748932641603,-1322.484906739502,-1532.9752739062503,-1579.3693914099124,-1579.3693914099124,-1579.3693914099124,-1579.3693914099124,-1375.2159437805178,-1255.6410956799316,-1370.5405698266602,-1634.3655093505863,-1751.401153078613,-1398.9602359912112,-1501.500385251465,-1652.5726200683598,-1305.584984970703,-1458.0852138110354,-1471.4899837536625,-1582.6842893371584,-1485.85231302002,-1569.1090661083986,-1558.3408106347658,-1647.0324737048345,-1491.037264882813,-1423.2598536083988,-1641.905666662598,-1726.1839090588378,-1415.943141954346,-1740.127897283936,-1741.2848537158204,-1670.5411212548831,-1629.2314570678711,-1618.6238325268555,-1250.614350009766,-1334.486452558594,-1402.039896883545,-1364.9563772814945,-1572.2410023901373,-1174.1030402539063,-1625.4574818066403,-1355.7673091235356,-1544.1993973022463,-1567.581187629395,-1245.1692378027346,-1580.3792437438967,-1278.417038321533,-1735.7247592443848,-1372.8330055798342,-1542.4751532263183,-1660.5601836840822,-1528.7430696557617,-1582.230094211426,-1573.7362064318847,-1530.0808892321777,-1614.8189922802735,-1419.7686558251958,-1389.171549393311,-1694.7988420068364,-1413.908819602051,-1485.905546207276,-1501.1026620715334,-1525.046899511719,-1543.5880214599613,-1771.545404267578,-1619.8775510302737,-1667.5336087268067,-1506.5859296215826,-1504.7318974694822,-1616.1770255187992,-1407.6537398364258,-1525.6288620251466,-1663.8277502575688,-1684.09303670166,-1649.784704228516,-1736.310253902588,-1510.8299308276369,-1605.5606109692385,-1651.3031745013773,-1685.1787620321134,-1649.4227220939026,-1587.885336121844,-1570.893858323952,-1595.2393691751813,-1503.2778304949534,-1465.4632333747272,-1546.2198114957116,-1486.0642792236604
