DQN
-42.1977090645007
-38.37793815805063
-34.94014434224557
-34.14612990802101
-25.831516917218906
-31.948365225497014
-35.65352870294731
-38.98817583265258
-44.189358249387325
-47.070422424448594
-49.163380182003735
-50.64704216380336
-50.58233794742303
-48.02410415268073
-46.32169373741266
-44.089524363671394
-43.38057192730426
-44.542514734573835
-47.08826326111645
-47.97943693500481
-46.181493241504334
-47.563343917353905
-45.70700952561852
-36.13630857305667
-35.822677715751
-34.0404099441759
-33.83636894975831
-26.15273205478248
-26.037458849304233
-25.93371296437381
-28.54034166793643
-26.98630750114279
-26.28767675102851
-32.35890907592566
-36.12301816833309
-27.51071635149978
-31.159644716349803
-32.44368024471483
-30.799312220243348
-22.719380998219012
-16.64744289839711
-25.2826986085574
-26.75442874770166
-26.878985872931494
-19.191087285638346
-26.17197855707451
-26.75478070136706
-31.479302631230354
-36.331372368107324
-45.19823513129659
-43.878411618166936
-35.190570456350244
-37.47151341071522
-35.724362069643696
-33.65192586267933
-33.586733276411394
-36.028059948770256
-39.42525395389323
-34.08272855850391
-33.27445570265352
-29.44701013238817
-27.20230911914935
-32.08207820723442
-30.673870386510977
-35.70648334785988
-32.635835013073894
-36.47225151176651
-37.02502636058986
-42.12252372453088
-43.110271352077795
-35.99924421687002
-34.29931979518302
-28.169387815664717
-38.052449034098245
-43.14720413068842
-43.83248371761958
-42.049235345857625
-43.14431181127186
-33.82988063014468
-32.146892567130216
-24.632203310417193
-26.368982979375474
-25.932084681437928
-18.438876213294137
-25.294988591964724
-30.365489732768253
-34.22894075949143
-35.20604668354229
-41.68544201518806
-37.91689781366925
-41.82520803230233
-37.8426872290721
-36.85841850616489
-36.1725766555484
-38.35531898999356
-39.01978709099421
-36.81780838189479
-38.23602754370532
-41.412424789334786
-43.77118231040131
-40.59406407936118
-42.23465767142507
-44.61119190428256
-42.85007271385431
-41.56506544246888
-45.30855889822199
-51.17770300839979
-53.65993270755981
-51.79393943680383
-54.71454549312345
-59.54309094381111
-54.68878184943
-45.119903664487
-44.907913298038295
-49.61712196823447
-51.05540977141102
-46.94986879426992
-48.05488191484292
-46.44939372335863
-49.30445435102277
-47.574008915920494
-47.716608024328444
-49.144947221895606
-51.33045249970605
-48.59740724973544
-46.1376665247619
-46.62389987228571
-44.66150988505714
-48.295358896551434
-44.6658230068963
-43.99924070620666
-45.199316635586
-43.5793849720274
-48.12144647482466
-55.5093018273422
-57.258371644607976
-60.73253448014718
-58.95928103213246
-58.36335292891921
-57.927017636027294
-59.43431587242456
-48.490884285182105
-50.041795856663896
-56.73761627099751
-57.263854643897766
-56.53746917950799
-55.78372226155719
-57.20535003540147
-58.984815031861324
-56.08633352867519
-51.27770017580767
-50.6499301582269
-54.084937142404215
-54.07644342816379
-55.568799085347415
-52.911919176812674
-52.42072725913141
-55.07865453321827
-49.770789079896446
-51.1937101719068
-47.37433915471612
-49.136905239244506
-42.52321471532005
-46.370893243788046
-42.83380391940924
-47.15042352746832
-46.33538117472149
-46.501843057249346
-36.85165875152441
-34.966492876371966
-40.26984358873477
-37.3428592298613
-39.008573306875164
-45.30771597618765
-41.776944378568885
-41.199249940712
-39.779324946640806
-47.901392451976726
-51.51125320677905
-43.46012788610115
-44.71411509749104
-44.54270358774193
-46.88843322896774
-39.39958990607097
-36.65963091546388
-36.193667823917494
-34.674301041525744
-33.90687093737317
-42.216183843635854
-48.894565459272265
-48.20510891334504
-45.984598022010545
-46.28613821980949
-51.457524397828536
-41.411771958045684
-46.670594762241116
-39.803535286017
-39.323181757415306
-48.89086358167378
-45.8017772235064
-48.32159950115576
-46.589439551040186
-54.33049559593617
-51.49744603634256
-54.04770143270831
-56.542931289437476
-55.08863816049373
-53.67977434444436
-55.51179690999993
-55.16061721899994
-50.54455549709994
-51.19009994738995
-53.27108995265096
-52.74398095738587
-58.96958286164729
-48.47262457548256
-45.925362117934306
-51.232825906140874
-49.009543315526784
-48.408588983974106
-52.1677300855767
-48.950957077019034
-47.65586136931713
-48.99027523238542
-48.89124770914688
-50.0021229382322
-51.70191064440898
-52.53171957996808
-55.77854762197128
-58.90069285977415
-65.61062357379674
-60.24956121641707
-61.62460509477536
-61.16214458529783
-59.84593012676805
-63.06133711409125
-60.85520340268213
-57.46968306241392
-58.32271475617253
-61.59044328055528
-64.23139895249975
-67.40825905724978
-63.36743315152481
-67.83068983637233
-65.9476208527351
-69.95285876746159
-68.85757289071543
-64.9718156016439
-64.77463404147952
-61.19717063733157
-66.87745357359842
-74.58970821623858
-68.43073739461472
-67.98766365515326
-66.18889728963794
-54.57000756067414
-44.31300680460673
-35.681706124146054
-39.61353551173145
-44.452181960558306
-42.20696376450248
-47.986267388052234
-48.28764064924701
-48.35887658432231
-53.92298892589008
-51.830690033301074
-51.84762102997097
-53.76285892697388
-54.98657303427649
-55.58791573084884
-47.02912415776396
-47.52621174198757
-42.97359056778881
-42.07623151100993
-44.86860835990894
-51.58174752391805
-51.02357277152625
-55.02121549437363
-55.71909394493627
-62.74718455044265
-63.172466095398384
-60.35521948585855
-57.219697537272694
-55.297727783545426
-54.367955005190886
-50.831159504671795
-46.348043554204615
-44.31323919878415
-41.281915278905736
-37.55372375101516
-34.598351375913644
-37.838516238322285
-34.55466461449006
-34.19919815304105
-38.679278337736946
-29.811350503963254
-21.93021545356693
-23.437193908210237
-18.093474517389215
-25.784127065650292
-30.505714359085264
-24.455142923176737
-26.509628630859066
-30.75866576777316
-36.782799190995846
-34.70451927189627
-37.134067344706644
-39.820660610235976
-43.43859454921238
-47.594735094291146
-45.33526158486203
-43.701735426375826
-46.53156188373825
-47.87840569536443
-49.590565125827986
-49.63150861324519
-51.868357751920676
-55.28152197672861
-54.25336977905575
-51.82803280115018
-41.64522952103516
-46.480706568931645
-47.63263591203848
-49.269372320834634
-51.042435088751176
-59.33819157987606
-48.40437242188845
-39.163935179699614
-42.247541661729656
-36.42278749555669
-39.58050874600103
-41.522457871400924
-37.870212084260835
-31.48319087583475
-35.734871788251276
-36.66138460942615
-39.19524614848354
-38.07572153363518
-35.46814938027167
-38.1213344422445
-37.70920099802005
-37.03828089821805
-37.83445280839624
-36.65100752755662
-28.385906774800958
-33.74731609732086
-26.772584487588777
-29.5953260388299
-30.73579343494691
-35.06221409145222
-38.755992682306996
-44.28039341407629
-46.85235407266867
-47.5671186654018
-39.91040679886162
-31.519366118975462
-41.367429507077915
-44.330686556370125
-39.99761790073312
-42.197856110659814
-51.17807049959384
-54.26026344963446
-64.534237104671
-59.880813394203905
-58.69273205478352
-65.12345884930517
-55.911112964374645
-56.62000166793719
-57.158001501143474
-58.64220135102913
-54.677981215926216
-56.4101830943336
-48.76916478490024
-40.792248306410215
-41.9130234757692
-40.521721128192276
-40.66954901537305
-38.00259411383575
-37.80233470245218
-36.92210123220696
-40.42989110898627
-40.68690199808764
-44.31821179827888
-48.986390618451
-46.8877515566059
-43.798976400945314
-46.61907876085078
-43.35717088476571
-43.72145379628914
-49.44930841666023
-48.10437757499421
-54.29393981749479
-43.86454583574531
-43.17809125217078
-48.860282126953706
-49.974253914258334
-50.2768285228325
-49.64914567054925
-55.18423110349433
-54.3658079931449
-53.229227193830404
-58.706304474447364
-60.935674027002634
-57.24210662430237
-57.81789596187214
-60.83610636568493
-67.15249572911644
-69.03724615620479
-68.43352154058431
-71.99016938652588
-67.29115244787329
-68.86203720308596
-66.17583348277736
-63.65825013449963
-59.592425121049665
-48.833182608944696
-45.14986434805023
-44.83487791324521
-47.751390121920686
-50.876251109728614
-51.188625998755754
-49.76976339888018
-47.992787058992164
-50.79350835309295
-52.914157517783664
-54.9227417660053
-53.73046758940477
-50.957420830464294
-51.26167874741786
-49.13551087267608
-51.52195978540847
-53.76976380686762
-51.99278742618086
-50.093508683562774
-49.2841578152065
-48.25574203368585
-47.93016783031727
-46.53715104728554
-45.383435942556986
-47.44509234830129
-49.20058311347116
-52.68052480212405
-52.81247232191164
-55.73122508972048
-52.95810258074843
-51.562292322673585
-52.00606309040623
-50.305456781365606
-52.97491110322905
-51.87741999290615
-53.68967799361553
-50.62071019425398
-47.95863917482858
-50.36277525734573
-52.32649773161116
-54.89384795845005
-52.90446316260505
-55.01401684634454
-59.61261516171009
-54.05135364553908
-58.246218280985175
-55.62159645288666
-52.559436807598
-49.7034931268382
-50.933143814154384
-48.839829432738945
-40.95584648946505
-33.660261840518544
-26.59423565646669
-29.034812090820022
-29.93133088173802
-31.53819779356422
-29.884378014207797
-27.895940212787018
-20.106346191508315
-21.295711572357483
-23.466140415121735
-29.319526373609563
-28.18757373624861
-31.468816362623752
-31.121934726361378
-32.409741253725244
-30.76876712835272
-30.79189041551745
-30.412701373965707
-32.57143123656914
-26.514288112912226
-22.062859301621003
-24.856573371458904
-33.67091603431301
-40.70382443088171
-41.53344198779354
-46.38009778901419
-46.44208801011277
-49.697879209101494
-50.62809128819134
-51.96528215937221
-43.168753943434986
-42.25187854909149
-38.726690694182345
-39.65402162476411
-44.38861946228771
-48.749757516058935
-48.674781764453044
-44.20730358800774
-37.186573229206964
-41.367915906286264
-40.73112431565764
-38.958011884091874
-41.36221069568269
-47.32598962611443
-49.393390663502984
-39.554051597152686
-39.998646437437415
-37.098781793693675
-36.288903614324305
-39.06001325289187
-42.45401192760268
-50.40861073484241
-41.06774966135818
-44.56097469522236
-44.80487722570013
-36.024389503130124
-37.12195055281712
-40.809755497535406
-44.72877994778187
-46.15590195300368
-39.44031175770331
-40.996280581932986
-42.59665252373969
-40.73698727136572
-38.16328854422915
-40.64695968980624
-42.18226372082562
-35.16403734874306
-34.84763361386875
-33.66287025248187
-25.296583227233686
-25.56692490451032
-36.51023241405929
-38.65920917265336
-35.79328825538803
-37.713959429849226
-37.4425634868643
-39.99830713817788
-44.29847642436009
-47.168628781924085
-44.05176590373168
-48.54658931335851
-46.09193038202266
-48.0827373438204
-51.074463609438354
-53.56701724849452
-55.81031552364507
-54.92928397128057
-52.936355574152515
-52.242720016737266
-56.91844801506354
-60.02660321355718
-59.223942892201464
-58.80154860298132
-56.921393742683186
-60.72925436841487
-61.45632893157338
-62.51069603841605
-64.55962643457444
-62.703663791117
-61.033297412005304
-57.129967670804774
-56.8169709037243
-47.23527381335187
-49.21174643201668
-43.390571788815016
-44.45151460993351
-48.20636314894016
-45.385726834046146
-47.34715415064153
-46.21243873557738
-48.291194862019644
-47.562075375817685
-45.70586783823592
-46.43528105441233
-42.291752948971094
-46.06257765407398
-51.75631988866658
-51.78068789979993
-50.70261910981994
-48.63235719883795
-55.769121478954155
-45.39220933105874
-43.15298839795286
-45.43768955815758
-45.89392060234182
-47.30452854210764
-52.47407568789688
-55.12666811910719
-53.81400130719647
-52.032601176476824
-48.829341058829144
-48.146406952946236
-47.731766257651614
-47.85858963188645
-46.872730668697805
-47.88545760182803
-50.79691184164523
-47.71722065748071
-48.14549859173264
-47.130948732559375
-46.81785385930344
-45.2360684733731
-49.11246162603579
-53.00121546343222
-62.001093917088994
-59.10098452538009
-61.69088607284208
-58.121797465557876
-59.009617719002094
-60.008655947101886
-62.707790352391704
-60.43701131715253
-49.39331018543728
-47.953979166893554
-55.458581250204205
-54.31272312518379
-52.98145081266541
-52.48330573139887
-49.73497515825898
-51.161477642433084
-48.84532987818977
-52.460796890370794
-50.414717201333715
-40.37324548120034
-31.83592093308031
-37.45232883977228
-34.40709595579506
-37.56638636021555
-42.109747724193994
-34.298772951774595
-33.76889565659714
-33.49200609093742
-38.34280548184368
-41.00852493365932
-40.50767244029339
-45.25690519626406
-47.53121467663766
-38.07809320897389
-41.7702838880765
-37.89325549926885
-37.80392994934196
-50.923536954407766
-52.33118325896699
